Customer ID,Monetary,Frequency,LastInvoiceDate,Recency,Cluster,Cluster_Label,Monetary per 100 pounds
13069,9683.13,38,12/9/2011 8:39,0,-1,Pamper,96.8313
13078,29532.45,57,12/6/2011 15:36,2,-1,Pamper,295.3245
13081,59205.15,28,11/28/2011 10:54,11,-1,Pamper,592.0515
13082,7335.75,21,8/5/2011 16:16,125,-1,Pamper,73.3575
13089,116737.86,203,12/7/2011 9:02,2,-1,Pamper,1167.3786
13090,14073.09,23,12/1/2011 12:39,8,-1,Pamper,140.7309
13093,54943.65,55,3/9/2011 12:14,275,-1,Pamper,549.4365
13097,13080.48,27,11/7/2011 10:43,32,-1,Pamper,130.8048
13098,28882.44,28,12/8/2011 14:14,0,-1,Pamper,288.8244
13102,11696.92,37,12/8/2011 12:52,0,-1,Pamper,116.9692
13107,5253.07,9,10/26/2011 14:52,43,-1,Pamper,52.5307
13113,18625.73,37,12/9/2011 12:49,0,-1,Pamper,186.2573
13115,5494.7,10,11/28/2011 12:38,11,-1,Pamper,54.947
13136,6274.56,13,10/14/2011 13:41,55,-1,Pamper,62.7456
13137,7712.7,16,11/29/2011 12:09,10,-1,Pamper,77.127
13139,8202.98,8,11/23/2011 13:54,15,-1,Pamper,82.0298
13141,7668.58,17,9/16/2011 9:54,84,-1,Pamper,76.6858
13148,8612.31,26,11/10/2011 15:23,28,-1,Pamper,86.1231
13157,5687.36,9,10/21/2011 13:50,48,-1,Pamper,56.8736
13162,9275.49,16,8/9/2011 15:59,121,-1,Pamper,92.7549
13174,9471.94,11,11/23/2011 14:35,15,-1,Pamper,94.7194
13178,14059.19,21,11/13/2011 16:14,25,-1,Pamper,140.5919
13183,7036.18,15,12/2/2011 10:30,7,-1,Pamper,70.3618
13199,16417.89,66,12/6/2011 12:30,3,-1,Pamper,164.1789
13206,8377.32,13,11/4/2010 16:50,399,-1,Pamper,83.7732
13209,8509.51,13,11/9/2011 13:54,29,-1,Pamper,85.0951
13225,16260.07,16,12/6/2011 13:29,2,-1,Pamper,162.6007
13230,6350.28,30,12/5/2011 16:03,3,-1,Pamper,63.5028
13263,8679.47,38,12/8/2011 13:59,0,-1,Pamper,86.7947
13266,6135.04,19,11/28/2011 14:39,10,-1,Pamper,61.3504
13267,9758.26,36,12/7/2011 11:12,2,-1,Pamper,97.5826
13269,8891.7,28,12/8/2011 14:53,0,-1,Pamper,88.917
13316,13191.57,10,11/2/2011 13:40,36,-1,Pamper,131.9157
13317,6486.091,19,10/4/2011 13:35,65,-1,Pamper,64.86091
13319,22082.5,58,12/4/2011 13:34,4,-1,Pamper,220.825
13324,10513.47,18,11/3/2011 16:28,35,-1,Pamper,105.1347
13327,9797.87,19,11/1/2011 10:21,38,-1,Pamper,97.9787
13334,6263.75,5,9/18/2011 15:21,81,-1,Pamper,62.6375
13340,22100.56,12,10/25/2011 13:15,44,-1,Pamper,221.0056
13362,5394.07,7,11/30/2011 14:41,8,-1,Pamper,53.9407
13373,7587.19,6,10/10/2011 10:51,60,-1,Pamper,75.8719
13381,8224.37,12,11/8/2011 11:58,31,-1,Pamper,82.2437
13384,6680.83,11,11/9/2011 11:04,30,-1,Pamper,66.8083
13394,6621.7,19,12/8/2011 11:36,1,-1,Pamper,66.217
13408,51733.462,106,12/8/2011 9:05,1,-1,Pamper,517.33462
13418,12233.6,31,11/28/2011 10:23,11,-1,Pamper,122.336
13426,8167.38,22,12/9/2011 8:59,0,-1,Pamper,81.6738
13448,8881.16,12,11/23/2011 12:33,16,-1,Pamper,88.8116
13451,7189.78,11,11/13/2011 15:58,25,-1,Pamper,71.8978
13458,11959.27,16,12/2/2011 15:29,6,-1,Pamper,119.5927
13468,13390.51,72,12/8/2011 10:39,1,-1,Pamper,133.9051
13488,15587.88,23,11/22/2011 14:41,16,-1,Pamper,155.8788
13495,5374.26,10,12/2/2011 11:21,7,-1,Pamper,53.7426
13520,5669.4,11,10/12/2011 10:20,58,-1,Pamper,56.694
13534,7720.9,35,12/7/2011 14:52,1,-1,Pamper,77.209
13552,6978.92,22,10/4/2011 15:19,65,-1,Pamper,69.7892
13555,8999.19,13,9/27/2011 12:36,73,-1,Pamper,89.9919
13564,16630.8,36,12/20/2010 16:50,353,-1,Pamper,166.308
13576,11551.74,28,11/29/2011 15:34,9,-1,Pamper,115.5174
13590,6349.59,18,11/28/2011 12:54,10,-1,Pamper,63.4959
13593,5523.69,14,8/23/2011 13:35,107,-1,Pamper,55.2369
13599,10167.63,33,12/8/2011 16:10,0,-1,Pamper,101.6763
13615,6272.53,8,1/25/2011 8:21,318,-1,Pamper,62.7253
13629,13370.86,19,11/16/2011 13:21,22,-1,Pamper,133.7086
13654,6308,11,10/27/2011 16:24,42,-1,Pamper,63.08
13658,6025.5,9,11/30/2011 10:13,9,-1,Pamper,60.255
13668,13089.94,35,12/7/2011 12:11,2,-1,Pamper,130.8994
13680,11435.67,12,12/8/2011 13:47,0,-1,Pamper,114.3567
13687,11880.84,1,9/27/2010 16:30,437,-1,Pamper,118.8084
13694,196482.81,143,12/6/2011 9:32,3,-1,Pamper,1964.8281
13709,7591.75,18,12/6/2011 10:28,3,-1,Pamper,75.9175
13715,8483.29,17,3/3/2011 19:21,280,-1,Pamper,84.8329
13722,5635.41,10,7/31/2011 12:44,131,-1,Pamper,56.3541
13734,6701.64,4,7/19/2010 12:04,508,-1,Pamper,67.0164
13735,9813.22,13,11/15/2011 11:14,24,-1,Pamper,98.1322
13756,9207.5,23,12/7/2011 16:44,1,-1,Pamper,92.075
13758,9314.14,14,11/28/2011 11:11,11,-1,Pamper,93.1414
13763,5217.44,3,10/7/2011 15:13,62,-1,Pamper,52.1744
13767,35540.53,73,12/7/2011 15:00,1,-1,Pamper,355.4053
13769,5800.42,20,12/7/2011 15:08,1,-1,Pamper,58.0042
13771,5728.82,9,10/6/2011 14:18,63,-1,Pamper,57.2882
13777,56478.42,61,12/9/2011 12:25,0,-1,Pamper,564.7842
13798,75836.87,110,12/8/2011 15:51,0,-1,Pamper,758.3687
13802,26259.11,19,7/24/2011 10:54,138,-1,Pamper,262.5911
13815,6737.74,8,11/17/2011 14:19,21,-1,Pamper,67.3774
13831,7023.58,18,11/23/2011 15:41,15,-1,Pamper,70.2358
13842,5629.91,18,10/12/2011 10:51,58,-1,Pamper,56.2991
13854,12253.96,39,12/1/2011 9:06,8,-1,Pamper,122.5396
13869,8111.57,10,8/8/2011 13:53,122,-1,Pamper,81.1157
13870,5712.08,15,12/7/2011 13:23,1,-1,Pamper,57.1208
13871,7885.85,17,11/17/2011 10:49,22,-1,Pamper,78.8585
13881,45179.1,43,12/6/2011 12:50,3,-1,Pamper,451.791
13883,6535.37,14,11/29/2011 10:45,10,-1,Pamper,65.3537
13901,5676.34,15,9/28/2011 14:48,71,-1,Pamper,56.7634
13902,34023.26,5,3/17/2010 13:09,631,-1,Pamper,340.2326
13931,5257.38,11,9/5/2011 10:12,95,-1,Pamper,52.5738
13935,6116.92,3,4/22/2010 11:21,596,-1,Pamper,61.1692
13941,11122.3,15,11/18/2011 9:43,21,-1,Pamper,111.223
13952,12823.521,14,5/6/2011 9:00,217,-1,Pamper,128.23521
13953,6640.68,12,12/2/2011 16:04,6,-1,Pamper,66.4068
13969,13365.87,35,12/2/2011 15:11,6,-1,Pamper,133.6587
13975,5358.84,12,11/8/2011 13:19,30,-1,Pamper,53.5884
13983,7108.45,21,11/10/2011 11:06,29,-1,Pamper,71.0845
13985,10020.86,22,12/5/2011 17:06,3,-1,Pamper,100.2086
13993,6775.71,19,10/28/2011 9:06,42,-1,Pamper,67.7571
13999,9502.26,29,11/29/2011 13:40,9,-1,Pamper,95.0226
14004,6258.45,11,10/27/2011 14:40,42,-1,Pamper,62.5845
14016,11303.41,11,7/1/2011 11:29,161,-1,Pamper,113.0341
14028,10396.5,3,6/7/2010 13:33,549,-1,Pamper,103.965
14030,8262.29,20,11/21/2011 16:48,17,-1,Pamper,82.6229
14031,40999.17,44,12/2/2011 17:13,6,-1,Pamper,409.9917
14040,12645.57,35,10/30/2011 12:42,40,-1,Pamper,126.4557
14045,11313.03,16,8/22/2011 15:27,108,-1,Pamper,113.1303
14049,13239.03,13,11/23/2011 12:20,16,-1,Pamper,132.3903
14051,22434,37,12/9/2011 10:20,0,-1,Pamper,224.34
14056,8214.65,23,12/8/2011 13:36,0,-1,Pamper,82.1465
14057,8408.84,22,11/16/2011 10:32,23,-1,Pamper,84.0884
14060,9519.08,30,12/5/2011 12:29,4,-1,Pamper,95.1908
14062,25604.2,24,11/30/2011 10:04,9,-1,Pamper,256.042
14063,9471.5,7,1/22/2010 11:28,686,-1,Pamper,94.715
14081,5370.1,10,2/10/2011 16:17,301,-1,Pamper,53.701
14085,10089.97,32,12/7/2011 13:46,1,-1,Pamper,100.8997
14088,64036.8,16,11/29/2011 16:16,9,-1,Pamper,640.368
14091,9530.08,2,2/23/2010 15:17,653,-1,Pamper,95.3008
14092,7229.45,24,12/2/2011 12:13,7,-1,Pamper,72.2945
14096,53258.43,17,12/5/2011 17:17,3,-1,Pamper,532.5843
14099,5765.71,20,11/23/2011 13:53,15,-1,Pamper,57.6571
14101,9961.93,13,9/27/2011 12:28,73,-1,Pamper,99.6193
14105,5988.83,5,4/14/2011 17:58,238,-1,Pamper,59.8883
14110,12987.95,33,12/6/2011 12:26,3,-1,Pamper,129.8795
14112,5834.59,13,11/17/2011 12:30,22,-1,Pamper,58.3459
14113,7092.61,16,12/6/2011 12:18,3,-1,Pamper,70.9261
14134,11123.35,15,11/22/2010 12:26,382,-1,Pamper,111.2335
14135,9643.92,24,12/8/2011 11:38,1,-1,Pamper,96.4392
14145,7600.05,7,10/24/2011 12:10,46,-1,Pamper,76.0005
14146,9450.3,12,12/1/2011 10:18,8,-1,Pamper,94.503
14154,6460.7,8,4/14/2011 16:26,238,-1,Pamper,64.607
14156,303578.63,144,11/30/2011 10:54,9,-1,Pamper,3035.7863
14159,7926.79,20,11/20/2011 12:36,19,-1,Pamper,79.2679
14160,8421.47,7,4/8/2010 14:30,609,-1,Pamper,84.2147
14175,7678.88,8,10/11/2011 11:55,59,-1,Pamper,76.7888
14180,6319.25,33,11/29/2011 10:56,10,-1,Pamper,63.1925
14189,5814.39,16,12/7/2011 15:55,1,-1,Pamper,58.1439
14194,18670.59,36,12/5/2011 10:38,4,-1,Pamper,186.7059
14210,5861.52,16,8/26/2011 12:36,105,-1,Pamper,58.6152
14221,6517.49,17,10/28/2011 13:42,41,-1,Pamper,65.1749
14227,6366.16,15,11/13/2011 15:48,25,-1,Pamper,63.6616
14243,7431.05,17,12/1/2011 11:12,8,-1,Pamper,74.3105
14249,5625.461,12,10/25/2010 12:34,410,-1,Pamper,56.25461
14257,5954.45,9,10/6/2011 16:54,63,-1,Pamper,59.5445
14258,32051.34,25,11/30/2011 15:27,8,-1,Pamper,320.5134
14277,16817.36,8,11/24/2011 15:01,14,-1,Pamper,168.1736
14282,7849.66,25,12/6/2011 17:04,2,-1,Pamper,78.4966
14286,8479.76,7,11/16/2011 10:34,23,-1,Pamper,84.7976
14291,7904.1,23,12/8/2011 10:26,1,-1,Pamper,79.041
14292,9226.25,16,12/2/2011 11:50,7,-1,Pamper,92.2625
14298,91194.49,82,12/1/2011 13:12,7,-1,Pamper,911.9449
14299,14499.49,27,12/1/2011 16:05,7,-1,Pamper,144.9949
14329,9927.22,15,11/22/2011 15:50,16,-1,Pamper,99.2722
14367,9261.52,16,12/1/2011 13:19,7,-1,Pamper,92.6152
14388,6701,16,11/29/2011 13:32,9,-1,Pamper,67.01
14390,6399.83,13,11/29/2011 13:49,9,-1,Pamper,63.9983
14395,8208.01,20,12/7/2011 14:34,1,-1,Pamper,82.0801
14401,6795.9,22,12/5/2011 13:30,3,-1,Pamper,67.959
14415,12091.6,23,12/8/2011 14:38,0,-1,Pamper,120.916
14422,10271.52,19,12/9/2011 11:26,0,-1,Pamper,102.7152
14426,11727.94,17,11/16/2011 12:25,23,-1,Pamper,117.2794
14439,9443.04,5,1/24/2011 11:39,319,-1,Pamper,94.4304
14440,6638.73,13,12/1/2011 15:42,7,-1,Pamper,66.3873
14442,5367.02,7,5/19/2011 11:36,204,-1,Pamper,53.6702
14459,5375.741,2,7/7/2011 13:35,154,-1,Pamper,53.75741
14461,6713.11,13,7/14/2011 17:11,147,-1,Pamper,67.1311
14505,11995.84,19,11/22/2011 15:45,16,-1,Pamper,119.9584
14525,8232.69,17,11/20/2011 11:37,19,-1,Pamper,82.3269
14527,27736.52,121,12/7/2011 12:19,2,-1,Pamper,277.3652
14530,6197.4,16,11/14/2011 10:38,25,-1,Pamper,61.974
14534,6266.51,26,12/7/2011 12:19,2,-1,Pamper,62.6651
14535,6019.39,9,10/10/2011 15:39,59,-1,Pamper,60.1939
14543,14867.12,39,11/11/2011 12:45,28,-1,Pamper,148.6712
14560,6114.03,44,12/2/2011 15:22,6,-1,Pamper,61.1403
14562,6729.4,26,12/6/2011 11:05,3,-1,Pamper,67.294
14572,5609.28,11,12/6/2011 14:40,2,-1,Pamper,56.0928
14606,30558.44,184,12/8/2011 19:28,0,-1,Pamper,305.5844
14607,22589.63,20,11/24/2011 10:35,15,-1,Pamper,225.8963
14626,5410.92,11,11/16/2011 10:37,23,-1,Pamper,54.1092
14646,526751.52,145,12/8/2011 12:12,1,-1,Pamper,5267.5152
14667,21891.39,54,11/29/2011 11:30,10,-1,Pamper,218.9139
14676,8356.79,12,11/8/2011 13:29,30,-1,Pamper,83.5679
14680,57412.77,58,11/14/2011 16:59,24,-1,Pamper,574.1277
14688,7713.57,28,12/2/2011 12:26,7,-1,Pamper,77.1357
14702,6742.42,29,12/8/2011 19:29,0,-1,Pamper,67.4242
14709,8886.33,25,11/24/2011 15:41,14,-1,Pamper,88.8633
14713,5418.47,21,11/30/2011 16:26,8,-1,Pamper,54.1847
14732,5517.07,19,12/1/2011 14:34,7,-1,Pamper,55.1707
14733,16184.97,15,11/23/2011 15:39,15,-1,Pamper,161.8497
14735,12225.16,55,12/6/2011 12:09,3,-1,Pamper,122.2516
14739,12287.5,25,12/5/2011 16:54,3,-1,Pamper,122.875
14755,9972.55,25,11/30/2011 11:24,9,-1,Pamper,99.7255
14766,6556.13,11,12/1/2011 16:05,7,-1,Pamper,65.5613
14769,15770.23,17,12/7/2011 10:24,2,-1,Pamper,157.7023
14796,10888.08,27,12/8/2011 15:31,0,-1,Pamper,108.8808
14800,7763.07,17,10/23/2011 12:46,47,-1,Pamper,77.6307
14828,9839.46,13,5/27/2011 10:16,196,-1,Pamper,98.3946
14841,7163,14,10/17/2011 15:03,52,-1,Pamper,71.63
14844,6702.43,10,10/7/2011 10:41,63,-1,Pamper,67.0243
14849,15763.45,43,11/18/2011 10:58,21,-1,Pamper,157.6345
14852,6147.18,18,10/12/2011 13:20,57,-1,Pamper,61.4718
14855,6520.3,7,8/12/2011 14:02,118,-1,Pamper,65.203
14866,20803.72,17,11/29/2011 11:45,10,-1,Pamper,208.0372
14895,25119.54,38,12/2/2011 9:23,7,-1,Pamper,251.1954
14907,6165.79,16,12/6/2011 14:14,2,-1,Pamper,61.6579
14911,276654.61,373,12/8/2011 15:54,0,-1,Pamper,2766.5461
14918,5955.81,9,8/16/2011 11:50,115,-1,Pamper,59.5581
14930,5246.63,6,8/23/2011 10:31,108,-1,Pamper,52.4663
14936,12410.81,12,11/6/2011 10:30,33,-1,Pamper,124.1081
14944,9684.67,19,11/10/2011 9:10,29,-1,Pamper,96.8467
14952,17629.35,32,10/11/2011 10:33,59,-1,Pamper,176.2935
14961,16410.15,22,11/29/2011 9:42,10,-1,Pamper,164.1015
15005,14104.2,56,11/24/2011 12:25,15,-1,Pamper,141.042
15023,12147.53,20,12/6/2011 17:23,2,-1,Pamper,121.4753
15032,13780.65,8,3/28/2011 15:03,255,-1,Pamper,137.8065
15034,8313.4,14,11/24/2011 12:11,15,-1,Pamper,83.134
15039,40031.43,93,11/30/2011 11:31,9,-1,Pamper,400.3143
15044,15949.19,32,11/20/2011 13:20,18,-1,Pamper,159.4919
15046,7793.44,25,11/30/2011 15:50,8,-1,Pamper,77.9344
15061,137817.07,127,12/6/2011 12:06,3,-1,Pamper,1378.1707
15078,17751.88,52,12/2/2011 15:41,6,-1,Pamper,177.5188
15093,14326.11,23,11/21/2011 13:09,17,-1,Pamper,143.2611
15098,39916.5,3,6/10/2011 15:33,181,-1,Pamper,399.165
15125,17024.87,24,11/14/2011 13:57,24,-1,Pamper,170.2487
15129,6860.18,23,10/20/2011 14:40,49,-1,Pamper,68.6018
15144,12160.31,29,12/1/2011 15:12,7,-1,Pamper,121.6031
15150,9001.08,13,11/22/2011 12:52,16,-1,Pamper,90.0108
15152,5263.83,14,11/30/2011 12:32,9,-1,Pamper,52.6383
15159,22116.73,34,12/8/2011 12:05,1,-1,Pamper,221.1673
15179,7491.92,13,11/21/2011 12:53,17,-1,Pamper,74.9192
15189,17524.38,46,12/8/2011 13:22,0,-1,Pamper,175.2438
15194,12427.69,28,12/6/2011 15:10,2,-1,Pamper,124.2769
15218,11501.57,22,11/29/2011 11:48,10,-1,Pamper,115.0157
15228,5580.27,6,10/4/2011 13:56,65,-1,Pamper,55.8027
15249,9266,18,11/8/2011 11:45,31,-1,Pamper,92.66
15251,20324.54,21,11/30/2011 15:02,8,-1,Pamper,203.2454
15260,9188.23,25,8/31/2011 13:55,99,-1,Pamper,91.8823
15270,8524.86,21,11/24/2011 9:24,15,-1,Pamper,85.2486
15281,8543.57,16,10/12/2011 9:10,58,-1,Pamper,85.4357
15290,10496.28,26,12/5/2011 11:39,4,-1,Pamper,104.9628
15291,13801.56,39,11/14/2011 11:02,25,-1,Pamper,138.0156
15296,10342.83,12,10/20/2011 11:47,50,-1,Pamper,103.4283
15298,9459.37,23,12/7/2011 17:17,1,-1,Pamper,94.5937
15299,7391.54,9,10/3/2011 14:19,66,-1,Pamper,73.9154
15301,7603.44,17,10/20/2011 9:57,50,-1,Pamper,76.0344
15311,116476.16,207,12/9/2011 12:00,0,-1,Pamper,1164.7616
15321,6709.73,12,9/30/2011 9:40,70,-1,Pamper,67.0973
15332,6553.74,6,12/8/2010 14:43,365,-1,Pamper,65.5374
15358,17050.41,42,12/5/2011 9:04,4,-1,Pamper,170.5041
15369,6251.26,11,8/4/2010 13:54,491,-1,Pamper,62.5126
15372,6017.06,8,7/25/2011 16:39,136,-1,Pamper,60.1706
15382,13733.55,12,11/25/2011 10:58,14,-1,Pamper,137.3355
15394,5286.8,11,11/30/2011 11:49,9,-1,Pamper,52.868
15413,6798.72,5,1/17/2010 11:33,691,-1,Pamper,67.9872
15465,12655.65,32,11/20/2011 10:11,19,-1,Pamper,126.5565
15482,14552.56,18,11/24/2011 10:46,15,-1,Pamper,145.5256
15485,5771.51,7,11/9/2011 14:31,29,-1,Pamper,57.7151
15497,8657.39,9,11/22/2011 11:51,17,-1,Pamper,86.5739
15498,26039.58,44,12/7/2011 12:48,2,-1,Pamper,260.3958
15502,10532.52,12,11/24/2011 12:48,15,-1,Pamper,105.3252
15513,27750.55,35,11/6/2011 14:36,32,-1,Pamper,277.5055
15514,6594.77,18,11/27/2011 14:40,11,-1,Pamper,65.9477
15521,7096.09,16,10/30/2011 13:42,39,-1,Pamper,70.9609
15523,17359.99,16,9/16/2011 16:29,83,-1,Pamper,173.5999
15527,5574.79,23,11/21/2011 12:17,18,-1,Pamper,55.7479
15544,8162.43,20,11/30/2011 16:43,8,-1,Pamper,81.6243
15547,10099.99,26,12/2/2011 12:52,6,-1,Pamper,100.9999
15555,12102.22,36,11/27/2011 16:19,11,-1,Pamper,121.0222
15570,9311.04,25,12/2/2011 14:47,6,-1,Pamper,93.1104
15601,14960.12,30,11/28/2011 15:15,10,-1,Pamper,149.6012
15606,5230.99,17,10/9/2011 15:47,60,-1,Pamper,52.3099
15615,21373.97,47,11/29/2011 14:42,9,-1,Pamper,213.7397
15622,7852.61,17,10/27/2011 16:44,42,-1,Pamper,78.5261
15628,5652.26,17,12/5/2011 10:24,4,-1,Pamper,56.5226
15640,23922.78,29,12/5/2011 14:35,3,-1,Pamper,239.2278
15641,5345.55,12,8/26/2011 14:04,104,-1,Pamper,53.4555
15673,6414.79,9,9/12/2011 16:12,87,-1,Pamper,64.1479
15674,6613.52,12,9/27/2011 15:17,72,-1,Pamper,66.1352
15694,10795.81,23,12/9/2011 9:44,0,-1,Pamper,107.9581
15719,10221.41,31,11/7/2011 12:29,32,-1,Pamper,102.2141
15722,5258.1,11,11/4/2011 11:43,35,-1,Pamper,52.581
15727,9445.51,15,11/23/2011 12:36,16,-1,Pamper,94.4551
15738,13372.97,41,11/21/2011 8:26,18,-1,Pamper,133.7297
15749,44534.3,3,4/18/2011 13:20,234,-1,Pamper,445.343
15750,6797.191,18,12/7/2011 12:34,2,-1,Pamper,67.97191
15755,5993.12,17,11/29/2011 14:57,9,-1,Pamper,59.9312
15768,15601.09,34,8/16/2011 10:48,115,-1,Pamper,156.0109
15769,88704.32,46,12/2/2011 13:52,6,-1,Pamper,887.0432
15785,5969.93,16,11/7/2011 11:33,32,-1,Pamper,59.6993
15786,8514.82,5,10/24/2011 14:13,45,-1,Pamper,85.1482
15805,10189.23,30,11/16/2011 16:32,22,-1,Pamper,101.8923
15808,18409.93,21,2/6/2011 14:33,305,-1,Pamper,184.0993
15838,74163,34,11/28/2011 14:00,10,-1,Pamper,741.63
15854,5583.81,21,12/5/2011 13:39,3,-1,Pamper,55.8381
15856,34219.08,52,12/5/2011 17:09,3,-1,Pamper,342.1908
15867,9010.52,31,12/4/2011 13:32,4,-1,Pamper,90.1052
15874,11284.76,21,10/7/2011 12:31,63,-1,Pamper,112.8476
15898,5592.56,25,12/8/2011 15:23,0,-1,Pamper,55.9256
15903,8939.84,12,11/30/2011 8:08,9,-1,Pamper,89.3984
15939,9004.84,15,9/11/2011 11:30,89,-1,Pamper,90.0484
15950,7180.71,10,11/8/2011 11:09,31,-1,Pamper,71.8071
15955,8658.36,22,11/15/2011 14:15,23,-1,Pamper,86.5836
15971,5897.88,18,11/22/2011 12:50,17,-1,Pamper,58.9788
15980,6593.68,7,9/12/2011 9:41,88,-1,Pamper,65.9368
15981,9362.77,21,11/15/2011 8:00,24,-1,Pamper,93.6277
15984,8759.32,30,12/7/2011 12:16,2,-1,Pamper,87.5932
15998,8308.34,16,11/3/2011 12:45,36,-1,Pamper,83.0834
16000,12393.7,3,12/7/2011 12:17,2,-1,Pamper,123.937
16003,5613.83,10,11/10/2011 9:57,29,-1,Pamper,56.1383
16008,5384.13,15,11/16/2011 10:32,23,-1,Pamper,53.8413
16011,5878.76,29,12/1/2011 16:31,7,-1,Pamper,58.7876
16013,57446.44,84,12/6/2011 10:36,3,-1,Pamper,574.4644
16019,17465.85,27,10/24/2011 11:51,46,-1,Pamper,174.6585
16029,114066.39,106,11/1/2011 10:27,38,-1,Pamper,1140.6639
16033,10836.13,27,12/4/2011 12:44,5,-1,Pamper,108.3613
16103,6191.71,22,12/2/2011 14:16,6,-1,Pamper,61.9171
16126,14646.8,15,11/10/2011 16:03,28,-1,Pamper,146.468
16131,9957.42,12,10/19/2011 11:53,51,-1,Pamper,99.5742
16133,22992.26,56,12/6/2011 11:24,3,-1,Pamper,229.9226
16145,6805.44,19,12/1/2011 10:33,8,-1,Pamper,68.0544
16156,6218.18,20,12/1/2011 12:42,8,-1,Pamper,62.1818
16161,12831.8,43,12/8/2011 12:10,1,-1,Pamper,128.318
16168,10636.47,66,11/29/2011 12:45,10,-1,Pamper,106.3647
16170,6869,20,10/20/2011 8:21,50,-1,Pamper,68.69
16180,16249.87,13,8/31/2011 16:28,99,-1,Pamper,162.4987
16182,9971.65,9,9/28/2011 13:23,71,-1,Pamper,99.7165
16186,9026.11,26,11/17/2011 12:43,22,-1,Pamper,90.2611
16187,6911.44,15,11/8/2011 9:50,31,-1,Pamper,69.1144
16191,15688.02,24,12/7/2011 11:26,2,-1,Pamper,156.8802
16200,5643.45,12,12/5/2011 14:40,3,-1,Pamper,56.4345
16210,38469.51,33,12/8/2011 12:36,1,-1,Pamper,384.6951
16242,7474.4,14,12/1/2011 15:12,7,-1,Pamper,74.744
16253,7260.15,7,10/4/2011 9:09,66,-1,Pamper,72.6015
16258,11942.52,15,10/25/2011 13:30,44,-1,Pamper,119.4252
16265,6685.17,12,11/30/2011 16:41,8,-1,Pamper,66.8517
16279,5705.08,9,11/18/2011 15:00,20,-1,Pamper,57.0508
16303,7928.27,7,11/14/2011 10:49,25,-1,Pamper,79.2827
16316,5744.91,13,10/6/2011 13:48,63,-1,Pamper,57.4491
16320,5628.99,6,6/20/2011 15:25,171,-1,Pamper,56.2899
16327,10670.14,16,11/25/2011 13:23,13,-1,Pamper,106.7014
16333,26626.8,22,12/2/2011 12:19,7,-1,Pamper,266.268
16353,9999.46,38,12/6/2011 12:23,3,-1,Pamper,99.9946
16393,5561.66,23,12/7/2011 12:51,1,-1,Pamper,55.6166
16401,6847.45,23,12/8/2011 18:15,0,-1,Pamper,68.4745
16409,5709.04,12,11/3/2011 16:45,35,-1,Pamper,57.0904
16422,63387.02,107,11/22/2011 14:00,16,-1,Pamper,633.8702
16446,168472.5,2,12/9/2011 9:15,0,-1,Pamper,1684.725
16456,6862.91,13,9/1/2011 13:50,98,-1,Pamper,68.6291
16458,5715.34,30,12/7/2011 9:34,2,-1,Pamper,57.1534
16497,6695.28,23,10/21/2011 10:55,49,-1,Pamper,66.9528
16523,11916.33,28,12/8/2011 9:06,1,-1,Pamper,119.1633
16525,24582.64,48,12/7/2011 15:07,1,-1,Pamper,245.8264
16532,8756.64,5,11/22/2011 11:08,17,-1,Pamper,87.5664
16546,5606.47,5,2/22/2011 11:20,290,-1,Pamper,56.0647
16549,13182.19,34,11/29/2011 15:06,9,-1,Pamper,131.8219
16550,9429.23,18,8/23/2011 11:12,108,-1,Pamper,94.2923
16553,16644.01,33,6/29/2011 15:42,162,-1,Pamper,166.4401
16556,8012.58,17,10/4/2011 11:36,66,-1,Pamper,80.1258
16558,13873.51,38,12/9/2011 10:20,0,-1,Pamper,138.7351
16570,7434.31,20,11/24/2011 17:02,14,-1,Pamper,74.3431
16592,7807.91,28,12/5/2011 13:49,3,-1,Pamper,78.0791
16607,5706.87,25,11/22/2011 10:24,17,-1,Pamper,57.0687
16609,5493.46,7,11/24/2011 13:32,14,-1,Pamper,54.9346
16652,17550.39,16,10/12/2011 9:38,58,-1,Pamper,175.5039
16655,6548.37,13,11/22/2011 11:25,17,-1,Pamper,65.4837
16656,16833.17,30,11/17/2011 14:43,21,-1,Pamper,168.3317
16670,8030.15,20,11/23/2011 9:34,16,-1,Pamper,80.3015
16672,8134.94,20,12/7/2011 16:29,1,-1,Pamper,81.3494
16684,147142.77,55,12/5/2011 14:06,3,-1,Pamper,1471.4277
16700,9167.71,25,12/1/2011 11:00,8,-1,Pamper,91.6771
16701,9916.73,26,12/1/2011 11:10,8,-1,Pamper,99.1673
16705,43515.051,42,12/9/2011 12:08,0,-1,Pamper,435.15051
16709,9087.46,14,9/16/2011 10:56,84,-1,Pamper,90.8746
16710,6349.09,22,11/20/2011 14:50,18,-1,Pamper,63.4909
16713,14560.69,32,11/21/2011 12:36,18,-1,Pamper,145.6069
16717,6986.23,14,11/16/2011 12:16,23,-1,Pamper,69.8623
16722,8989.08,22,11/22/2011 13:28,16,-1,Pamper,89.8908
16729,7236.6,21,11/1/2011 14:29,37,-1,Pamper,72.366
16735,6270.56,14,9/22/2011 11:49,78,-1,Pamper,62.7056
16745,7194.3,17,9/14/2011 11:58,86,-1,Pamper,71.943
16746,18064.7,42,12/5/2011 12:33,4,-1,Pamper,180.647
16754,67502.47,29,12/2/2010 17:38,371,-1,Pamper,675.0247
