Customer ID,Monetary,Frequency,LastInvoiceDate,Recency,R,F,M,RFM_Segment,RFM_Score,RFM_Segment_label
16958.0,809.44,1,2010-09-30 14:25:00,434,1,1,2,112,4,At risk
16959.0,117.35000000000001,1,2011-09-13 15:03:00,86,3,1,1,311,5,At risk
16960.0,2041.48,8,2011-11-01 11:35:00,38,3,4,3,343,10,Champion
16961.0,794.56,3,2011-08-15 13:46:00,115,2,2,2,222,6,Mid-tire
16962.0,251.04,1,2010-10-26 11:36:00,409,1,1,1,111,3,Lost
16963.0,110.55000000000001,1,2011-06-05 13:48:00,186,2,1,1,211,4,At risk
16964.0,207.85,2,2009-12-06 12:53:00,732,1,2,1,121,4,At risk
16965.0,192.07,1,2011-04-27 12:08:00,226,2,1,1,211,4,At risk
16966.0,2154.97,7,2011-12-01 13:40:00,7,4,3,3,433,10,Champion
16967.0,319.02,1,2011-06-03 14:24:00,188,2,1,1,211,4,At risk
16968.0,439.43,2,2011-12-05 15:02:00,3,4,2,2,422,8,Mid-tire
16969.0,650.41,3,2011-10-31 13:12:00,38,3,2,2,322,7,Mid-tire
16970.0,71.4,1,2010-03-23 13:50:00,625,1,1,1,111,3,Lost
16971.0,357.21,1,2011-11-01 15:06:00,37,3,1,2,312,6,New customer
16972.0,786.25,2,2010-11-22 10:59:00,382,1,2,2,122,5,At risk
16973.0,127.0,1,2010-11-18 13:56:00,385,1,1,1,111,3,Lost
16974.0,365.5,2,2010-07-05 10:18:00,522,1,2,2,122,5,At risk
16975.0,926.12,3,2010-10-12 17:53:00,422,1,2,3,123,6,Mid-tire
16976.0,251.51999999999998,1,2011-03-17 16:33:00,266,2,1,1,211,4,At risk
16977.0,496.0,4,2010-11-09 13:17:00,394,1,3,2,132,6,Mid-tire
16978.0,768.88,3,2011-09-23 12:50:00,77,3,2,2,322,7,Mid-tire
16979.0,2859.74,9,2011-12-06 12:21:00,3,4,4,4,444,12,Champion
16980.0,1473.3300000000002,3,2011-03-29 16:36:00,254,2,2,3,223,7,Mid-tire
16982.0,384.06,1,2011-10-10 12:28:00,60,3,1,2,312,6,New customer
16983.0,3710.22,11,2011-11-27 12:10:00,12,4,4,4,444,12,Champion
16984.0,10754.8,9,2011-09-12 13:43:00,87,3,4,4,344,11,Champion
16985.0,10923.16,23,2011-11-22 13:33:00,16,4,4,4,444,12,Champion
16986.0,4888.75,11,2011-11-10 11:55:00,29,3,4,4,344,11,Champion
16987.0,2513.95,11,2011-12-06 17:26:00,2,4,4,4,444,12,Champion
16988.0,382.67,2,2011-12-04 16:02:00,4,4,2,2,422,8,Mid-tire
16989.0,1133.25,6,2011-12-02 16:39:00,6,4,3,3,433,10,Champion
16990.0,344.0,2,2011-05-05 08:30:00,218,2,2,1,221,5,At risk
16991.0,1041.21,1,2010-10-14 14:08:00,420,1,1,3,113,5,At risk
16992.0,5476.5,13,2011-11-29 11:50:00,10,4,4,4,444,12,Champion
16993.0,1950.9499999999998,2,2010-09-02 12:16:00,463,1,2,3,123,6,Mid-tire
16996.0,2123.61,9,2011-11-09 16:43:00,29,3,4,3,343,10,Champion
16997.0,702.0,3,2011-02-24 17:28:00,287,2,2,2,222,6,Mid-tire
16998.0,402.0,5,2011-07-13 09:44:00,149,2,3,2,232,7,Mid-tire
16999.0,484.82,2,2011-11-16 13:53:00,22,4,2,2,422,8,Mid-tire
17000.0,406.3,2,2010-11-08 13:35:00,395,1,2,2,122,5,At risk
17001.0,6640.8,19,2011-12-09 09:38:00,0,4,4,4,444,12,Champion
17002.0,2571.55,7,2011-09-15 12:40:00,85,3,3,4,334,10,Champion
17003.0,830.16,4,2010-11-02 13:15:00,401,1,3,2,132,6,Mid-tire
17004.0,2425.16,4,2011-10-24 14:25:00,45,3,3,4,334,10,Champion
17005.0,742.36,2,2010-08-26 10:57:00,470,1,2,2,122,5,At risk
17006.0,1636.32,8,2011-12-05 12:09:00,4,4,4,3,443,11,Champion
17007.0,1120.1,7,2011-10-20 10:47:00,50,3,3,3,333,9,Lost
17008.0,81.36,1,2010-10-06 15:19:00,428,1,1,1,111,3,Lost
17009.0,242.06,1,2010-06-06 16:01:00,550,1,1,1,111,3,Lost
17010.0,195.36,1,2011-11-21 14:49:00,17,4,1,1,411,6,New customer
17011.0,671.7,3,2011-11-09 13:30:00,29,3,2,2,322,7,Mid-tire
17012.0,384.16,1,2009-12-14 17:34:00,724,1,1,2,112,4,At risk
17014.0,586.33,3,2011-12-01 14:09:00,7,4,2,2,422,8,Mid-tire
17015.0,1842.56,3,2011-11-11 10:45:00,28,3,2,3,323,8,Mid-tire
17016.0,552.4,1,2010-05-12 12:32:00,576,1,1,2,112,4,At risk
17017.0,14110.61,29,2011-12-07 09:32:00,2,4,4,4,444,12,Champion
17018.0,2287.7,6,2011-10-30 11:42:00,40,3,3,3,333,9,Lost
17019.0,3996.9,11,2011-11-28 13:06:00,10,4,4,4,444,12,Champion
17020.0,935.62,2,2010-06-15 13:06:00,541,1,2,3,123,6,Mid-tire
17021.0,1182.22,6,2010-09-23 20:01:00,441,1,3,3,133,7,Mid-tire
17022.0,260.0,2,2011-11-08 17:09:00,30,3,2,1,321,6,Mid-tire
17023.0,800.18,3,2010-10-18 15:37:00,416,1,2,2,122,5,At risk
17024.0,95.85,3,2011-10-25 13:47:00,44,3,2,1,321,6,Mid-tire
17025.0,1510.6399999999999,5,2011-10-10 09:06:00,60,3,3,3,333,9,Lost
17026.0,208.98,3,2011-06-07 14:28:00,184,2,2,1,221,5,At risk
17027.0,1327.1100000000001,9,2011-09-22 12:24:00,78,3,4,3,343,10,Champion
17028.0,1593.83,3,2010-05-07 15:33:00,580,1,2,3,123,6,Mid-tire
17029.0,2137.3,7,2011-08-21 11:06:00,110,2,3,3,233,8,Mid-tire
17030.0,146.87,1,2011-10-07 08:49:00,63,3,1,1,311,5,At risk
17031.0,2773.85,6,2011-11-28 10:23:00,11,4,3,4,434,11,Champion
17032.0,2916.97,5,2010-04-15 14:14:00,602,1,3,4,134,8,Mid-tire
17033.0,1332.79,4,2011-09-14 14:34:00,85,3,3,3,333,9,Lost
17034.0,1283.92,5,2011-11-23 15:14:00,15,4,3,3,433,10,Champion
17035.0,613.59,4,2011-04-08 11:23:00,245,2,3,2,232,7,Mid-tire
17036.0,176.9,1,2010-11-21 14:26:00,382,1,1,1,111,3,Lost
17037.0,1267.32,1,2011-09-13 12:49:00,87,3,1,3,313,7,New customer
17038.0,743.17,2,2011-11-09 13:50:00,29,3,2,2,322,7,Mid-tire
17039.0,1954.99,1,2010-04-14 12:56:00,603,1,1,3,113,5,At risk
17040.0,463.25,2,2011-07-25 10:19:00,137,2,2,2,222,6,Mid-tire
17041.0,1686.28,6,2011-11-13 11:21:00,26,3,3,3,333,9,Lost
17042.0,1044.3799999999999,5,2011-12-07 12:26:00,2,4,3,3,433,10,Champion
17043.0,2616.55,8,2011-11-07 15:33:00,31,3,4,4,344,11,Champion
17044.0,11962.3,12,2011-11-14 14:28:00,24,4,4,4,444,12,Champion
17045.0,827.6800000000001,5,2011-08-18 17:09:00,112,2,3,2,232,7,Mid-tire
17046.0,1906.07,5,2011-07-05 14:24:00,156,2,3,3,233,8,Mid-tire
17047.0,2289.23,6,2011-09-15 13:27:00,84,3,3,3,333,9,Lost
17048.0,2071.68,7,2011-08-14 11:49:00,117,2,3,3,233,8,Mid-tire
17049.0,9947.48,19,2011-12-07 10:48:00,2,4,4,4,444,12,Champion
17050.0,4391.66,10,2011-09-04 13:48:00,95,2,4,4,244,10,Champion
17051.0,714.39,4,2011-05-29 14:13:00,193,2,3,2,232,7,Mid-tire
17052.0,413.75,1,2011-11-11 14:50:00,27,3,1,2,312,6,New customer
17053.0,498.48,1,2011-08-01 10:23:00,130,2,1,2,212,5,At risk
17054.0,1356.33,5,2011-11-11 12:56:00,27,3,3,3,333,9,Lost
17055.0,239.55,1,2010-09-20 12:21:00,445,1,1,1,111,3,Lost
17056.0,128.60000000000002,1,2009-12-01 12:55:00,737,1,1,1,111,3,Lost
17057.0,288.79,1,2010-04-22 19:21:00,595,1,1,1,111,3,Lost
17058.0,1179.89,3,2011-09-19 10:13:00,81,3,2,3,323,8,Mid-tire
17059.0,5602.53,9,2011-11-10 12:27:00,29,3,4,4,344,11,Champion
17060.0,234.24,1,2011-03-18 13:27:00,265,2,1,1,211,4,At risk
17061.0,5232.2300000000005,11,2011-09-27 11:24:00,73,3,4,4,344,11,Champion
17062.0,1198.14,6,2011-01-30 11:01:00,313,2,3,3,233,8,Mid-tire
17063.0,3638.53,13,2011-11-18 16:19:00,20,4,4,4,444,12,Champion
17064.0,859.35,3,2011-10-12 10:18:00,58,3,2,2,322,7,Mid-tire
17065.0,194.7,2,2010-03-12 11:41:00,637,1,2,1,121,4,At risk
17066.0,228.34,1,2009-12-13 13:24:00,725,1,1,1,111,3,Lost
17067.0,454.54,3,2009-12-15 08:39:00,724,1,2,2,122,5,At risk
17068.0,9147.33,47,2011-11-27 13:14:00,11,4,4,4,444,12,Champion
17069.0,5794.28,14,2011-11-11 17:13:00,27,3,4,4,344,11,Champion
17070.0,445.32,2,2011-08-17 17:01:00,113,2,2,2,222,6,Mid-tire
17071.0,3801.2000000000003,13,2011-11-11 16:31:00,27,3,4,4,344,11,Champion
17072.0,282.05,1,2010-03-24 16:33:00,624,1,1,1,111,3,Lost
17073.0,1444.84,4,2011-11-22 11:47:00,17,4,3,3,433,10,Champion
17074.0,203.05,1,2010-05-26 12:04:00,562,1,1,1,111,3,Lost
17075.0,2241.73,10,2011-11-22 11:58:00,17,4,4,3,443,11,Champion
17076.0,1242.75,6,2011-11-03 17:53:00,35,3,3,3,333,9,Lost
17077.0,306.0,1,2010-05-10 16:36:00,577,1,1,1,111,3,Lost
17078.0,375.86,2,2011-11-03 19:17:00,35,3,2,2,322,7,Mid-tire
17079.0,118.80000000000001,1,2011-09-22 15:34:00,77,3,1,1,311,5,At risk
17080.0,957.53,7,2011-11-17 12:59:00,21,4,3,3,433,10,Champion
17081.0,964.39,6,2011-11-14 12:56:00,24,4,3,3,433,10,Champion
17082.0,4732.03,6,2011-11-06 15:17:00,32,3,3,4,334,10,Champion
17083.0,4049.79,9,2011-08-22 15:43:00,108,2,4,4,244,10,Champion
17084.0,5202.97,3,2011-11-04 14:54:00,34,3,2,4,324,9,Lost
17085.0,7883.01,28,2011-08-08 14:15:00,122,2,4,4,244,10,Champion
17086.0,2050.08,6,2011-12-02 13:54:00,6,4,3,3,433,10,Champion
17087.0,221.53,1,2009-12-02 10:41:00,737,1,1,1,111,3,Lost
17088.0,1991.01,4,2011-11-11 14:23:00,27,3,3,3,333,9,Lost
17089.0,128.45,1,2010-11-18 15:33:00,385,1,1,1,111,3,Lost
17090.0,3149.48,13,2011-12-05 13:44:00,3,4,4,4,444,12,Champion
17091.0,7811.1,19,2011-12-07 10:43:00,2,4,4,4,444,12,Champion
17092.0,5594.96,11,2011-10-20 19:51:00,49,3,4,4,344,11,Champion
17093.0,235.88,1,2010-04-26 10:22:00,592,1,1,1,111,3,Lost
17094.0,402.20000000000005,2,2011-01-21 13:09:00,321,2,2,2,222,6,Mid-tire
17095.0,2572.25,7,2011-11-17 12:21:00,22,4,3,4,434,11,Champion
17096.0,3759.18,11,2011-11-24 15:01:00,14,4,4,4,444,12,Champion
17097.0,1340.45,9,2011-12-07 17:05:00,1,4,4,3,443,11,Champion
17098.0,591.0699999999999,3,2010-11-23 12:13:00,381,1,2,2,122,5,At risk
17099.0,582.17,1,2010-06-24 16:25:00,532,1,1,2,112,4,At risk
17100.0,971.74,2,2011-11-21 16:36:00,17,4,2,3,423,9,Lost
17101.0,2507.05,7,2011-11-29 13:57:00,9,4,3,4,434,11,Champion
17102.0,25.5,1,2011-03-23 10:08:00,261,2,1,1,211,4,At risk
17103.0,424.3,1,2009-12-17 14:08:00,721,1,1,2,112,4,At risk
17104.0,474.03,1,2010-10-12 12:21:00,423,1,1,2,112,4,At risk
17105.0,665.78,2,2011-07-03 15:53:00,158,2,2,2,222,6,Mid-tire
17106.0,491.23,1,2010-11-15 14:11:00,388,1,1,2,112,4,At risk
17107.0,16075.42,10,2011-11-06 14:14:00,32,3,4,4,344,11,Champion
17108.0,174.95,1,2010-02-14 12:22:00,663,1,1,1,111,3,Lost
17109.0,1295.46,8,2011-11-10 16:59:00,28,3,4,3,343,10,Champion
17110.0,510.7,3,2011-06-27 12:58:00,164,2,2,2,222,6,Mid-tire
17111.0,476.58,2,2011-10-23 15:59:00,46,3,2,2,322,7,Mid-tire
17112.0,205.17,1,2010-07-25 11:14:00,502,1,1,1,111,3,Lost
17113.0,2322.59,6,2010-05-14 13:59:00,573,1,3,4,134,8,Mid-tire
17114.0,808.62,8,2011-12-04 12:17:00,5,4,4,2,442,10,Champion
17115.0,2761.4900000000002,7,2011-12-01 14:30:00,7,4,3,4,434,11,Champion
17116.0,389.78,1,2010-03-01 16:29:00,647,1,1,2,112,4,At risk
17117.0,116.19999999999999,1,2011-02-24 13:54:00,287,2,1,1,211,4,At risk
17118.0,157.02,1,2011-01-26 12:19:00,317,2,1,1,211,4,At risk
17119.0,606.91,2,2011-12-06 14:40:00,2,4,2,2,422,8,Mid-tire
17120.0,307.46,1,2011-04-20 15:21:00,232,2,1,1,211,4,At risk
17121.0,314.74,1,2010-11-02 11:47:00,402,1,1,1,111,3,Lost
17122.0,570.5,4,2011-08-12 14:33:00,118,2,3,2,232,7,Mid-tire
17123.0,966.67,3,2011-07-01 10:47:00,161,2,2,3,223,7,Mid-tire
17124.0,298.89,1,2011-06-07 14:02:00,184,2,1,1,211,4,At risk
17125.0,259.35,1,2011-10-20 14:41:00,49,3,1,1,311,5,At risk
17126.0,2062.94,9,2011-07-10 13:52:00,151,2,4,3,243,9,Lost
17127.0,1155.0300000000002,5,2010-10-07 09:54:00,428,1,3,3,133,7,Mid-tire
17128.0,157.09,1,2011-01-09 12:02:00,334,2,1,1,211,4,At risk
17129.0,31.85,1,2010-07-07 13:46:00,519,1,1,1,111,3,Lost
17131.0,2463.17,5,2011-12-04 12:52:00,4,4,3,4,434,11,Champion
17132.0,1272.8,2,2010-09-13 16:31:00,451,1,2,3,123,6,Mid-tire
17133.0,14622.33,12,2011-11-24 12:27:00,15,4,4,4,444,12,Champion
17134.0,637.1,3,2011-08-25 09:53:00,106,2,2,2,222,6,Mid-tire
17135.0,1948.36,10,2011-11-23 16:48:00,15,4,4,3,443,11,Champion
17136.0,231.68,1,2010-02-15 13:13:00,661,1,1,1,111,3,Lost
17137.0,1133.63,6,2010-10-19 14:51:00,415,1,3,3,133,7,Mid-tire
17138.0,4417.27,7,2011-03-09 11:54:00,275,2,3,4,234,9,Lost
17139.0,19584.46,25,2011-11-24 10:12:00,15,4,4,4,444,12,Champion
17140.0,465.32,1,2011-04-06 13:33:00,246,2,1,2,212,5,At risk
17141.0,754.33,4,2010-10-17 14:54:00,417,1,3,2,132,6,Mid-tire
17142.0,1283.75,4,2011-04-14 18:22:00,238,2,3,3,233,8,Mid-tire
17143.0,924.11,2,2010-10-18 15:27:00,416,1,2,3,123,6,Mid-tire
17144.0,984.57,2,2011-12-08 17:57:00,0,4,2,3,423,9,Lost
17145.0,3120.91,4,2010-07-15 09:02:00,512,1,3,4,134,8,Mid-tire
17146.0,5860.24,13,2011-08-26 12:44:00,105,2,4,4,244,10,Champion
17147.0,3199.95,9,2011-11-17 12:32:00,22,4,4,4,444,12,Champion
17148.0,124.88,1,2011-10-19 09:59:00,51,3,1,1,311,5,At risk
17149.0,143.10000000000002,1,2010-09-14 14:56:00,450,1,1,1,111,3,Lost
17150.0,1375.65,6,2010-11-28 11:27:00,376,2,3,3,233,8,Mid-tire
17151.0,231.90000000000003,1,2009-12-04 14:56:00,734,1,1,1,111,3,Lost
17152.0,2016.5,4,2011-05-29 12:19:00,194,2,3,3,233,8,Mid-tire
17153.0,213.78,1,2011-11-15 13:42:00,23,4,1,1,411,6,New customer
17154.0,329.34,1,2011-09-25 13:42:00,74,3,1,1,311,5,At risk
17155.0,892.46,7,2011-11-22 12:38:00,17,4,3,3,433,10,Champion
17156.0,591.87,1,2010-08-05 11:30:00,491,1,1,2,112,4,At risk
17157.0,5151.9,19,2011-12-02 09:10:00,7,4,4,4,444,12,Champion
17158.0,1980.0,5,2011-11-07 15:15:00,31,3,3,3,333,9,Lost
17159.0,2099.59,5,2011-11-18 10:52:00,21,4,3,3,433,10,Champion
17160.0,10209.16,17,2011-11-08 14:05:00,30,3,4,4,344,11,Champion
17161.0,856.01,1,2010-09-21 16:44:00,443,1,1,2,112,4,At risk
17162.0,1715.46,10,2011-11-11 11:34:00,28,3,4,3,343,10,Champion
17163.0,699.78,4,2011-11-18 08:57:00,21,4,3,2,432,9,Lost
17164.0,2467.35,7,2011-11-07 09:14:00,32,3,3,4,334,10,Champion
17165.0,1794.32,6,2011-02-28 16:39:00,283,2,3,3,233,8,Mid-tire
17166.0,206.34,2,2011-11-01 09:46:00,38,3,2,1,321,6,Mid-tire
17167.0,867.11,3,2010-11-25 10:05:00,379,1,2,2,122,5,At risk
17168.0,400.2,1,2010-07-29 12:33:00,498,1,1,2,112,4,At risk
17169.0,1156.73,3,2011-10-13 10:25:00,57,3,2,3,323,8,Mid-tire
17170.0,178.68,2,2010-11-30 15:55:00,373,2,2,1,221,5,At risk
17171.0,384.59,2,2011-02-23 16:37:00,288,2,2,2,222,6,Mid-tire
17172.0,956.5699999999999,3,2011-09-22 09:36:00,78,3,2,3,323,8,Mid-tire
17173.0,3766.6,8,2011-12-04 14:40:00,4,4,4,4,444,12,Champion
17174.0,59.9,1,2011-05-06 11:47:00,217,2,1,1,211,4,At risk
17175.0,1443.69,4,2011-10-26 15:31:00,43,3,3,3,333,9,Lost
17176.0,902.3199999999999,3,2011-05-22 12:41:00,201,2,2,3,223,7,Mid-tire
17177.0,119.5,1,2010-07-22 14:53:00,504,1,1,1,111,3,Lost
17178.0,436.71,1,2009-12-08 16:20:00,730,1,1,2,112,4,At risk
17179.0,1507.26,6,2011-06-14 16:48:00,177,2,3,3,233,8,Mid-tire
17180.0,2256.98,11,2011-10-14 15:46:00,55,3,4,3,343,10,Champion
17181.0,465.37,3,2011-10-13 14:48:00,56,3,2,2,322,7,Mid-tire
17182.0,321.3,2,2010-10-13 10:09:00,422,1,2,1,121,4,At risk
17183.0,3347.31,6,2011-12-02 10:07:00,7,4,3,4,434,11,Champion
17184.0,198.41000000000003,2,2010-05-19 14:24:00,568,1,2,1,121,4,At risk
17185.0,229.46,3,2010-04-27 12:15:00,591,1,2,1,121,4,At risk
17186.0,144.0,2,2011-10-24 10:20:00,46,3,2,1,321,6,Mid-tire
17187.0,467.71,2,2011-04-27 12:39:00,226,2,2,2,222,6,Mid-tire
17188.0,4592.93,13,2011-11-28 13:53:00,10,4,4,4,444,12,Champion
17189.0,957.63,5,2011-08-25 19:39:00,105,2,3,3,233,8,Mid-tire
17190.0,1741.2,7,2011-10-12 11:33:00,58,3,3,3,333,9,Lost
17191.0,4836.05,15,2011-11-11 16:58:00,27,3,4,4,344,11,Champion
17192.0,77.83,1,2010-06-21 16:07:00,535,1,1,1,111,3,Lost
17193.0,2310.04,9,2011-11-04 12:47:00,35,3,4,4,344,11,Champion
17194.0,776.66,2,2010-12-14 12:06:00,360,2,2,2,222,6,Mid-tire
17195.0,562.98,1,2010-02-22 13:05:00,654,1,1,2,112,4,At risk
17196.0,352.9,1,2010-10-08 11:31:00,427,1,1,2,112,4,At risk
17197.0,1013.01,1,2011-11-10 10:32:00,29,3,1,3,313,7,New customer
17198.0,1213.88,3,2011-11-16 10:39:00,23,4,2,3,423,9,Lost
17199.0,145.12,1,2010-05-06 13:53:00,581,1,1,1,111,3,Lost
17200.0,356.71,4,2010-11-17 13:04:00,386,1,3,2,132,6,Mid-tire
17201.0,1231.54,4,2011-10-17 11:55:00,53,3,3,3,333,9,Lost
17202.0,160.65,1,2010-10-15 11:25:00,420,1,1,1,111,3,Lost
17203.0,5575.88,10,2011-11-04 12:27:00,35,3,4,4,344,11,Champion
17204.0,5504.6900000000005,9,2011-06-17 14:46:00,174,2,4,4,244,10,Champion
17205.0,999.35,3,2011-10-17 12:46:00,53,3,2,3,323,8,Mid-tire
17206.0,204.24,1,2011-10-17 13:25:00,52,3,1,1,311,5,At risk
17207.0,302.37,1,2010-02-25 19:08:00,651,1,1,1,111,3,Lost
17208.0,115.35,1,2010-11-09 12:50:00,395,1,1,1,111,3,Lost
17209.0,611.6,3,2010-02-28 16:01:00,648,1,2,2,122,5,At risk
17210.0,253.37,1,2010-11-12 12:15:00,392,1,1,1,111,3,Lost
17211.0,4046.65,13,2011-11-13 12:03:00,26,3,4,4,344,11,Champion
17212.0,794.41,3,2011-03-31 19:42:00,252,2,2,2,222,6,Mid-tire
17213.0,5182.3,13,2011-10-30 14:53:00,39,3,4,4,344,11,Champion
17214.0,1069.1200000000001,6,2011-10-10 13:17:00,59,3,3,3,333,9,Lost
17215.0,186.15,1,2010-09-01 13:39:00,463,1,1,1,111,3,Lost
17216.0,65.05,1,2010-06-03 13:03:00,553,1,1,1,111,3,Lost
17217.0,218.0,2,2011-04-19 17:19:00,233,2,2,1,221,5,At risk
17218.0,4190.68,18,2011-12-05 13:52:00,3,4,4,4,444,12,Champion
17219.0,259.13,2,2011-11-08 11:25:00,31,3,2,1,321,6,Mid-tire
17220.0,4475.85,21,2011-11-15 13:47:00,23,4,4,4,444,12,Champion
17221.0,978.52,5,2011-12-02 13:35:00,6,4,3,3,433,10,Champion
17222.0,1589.1100000000001,6,2011-10-05 13:58:00,64,3,3,3,333,9,Lost
17223.0,803.53,3,2011-02-02 15:57:00,309,2,2,2,222,6,Mid-tire
17224.0,100.86,1,2010-07-26 13:30:00,500,1,1,1,111,3,Lost
17225.0,131.15,1,2010-05-07 11:38:00,581,1,1,1,111,3,Lost
17226.0,900.12,3,2011-02-04 11:52:00,308,2,2,3,223,7,Mid-tire
17227.0,2022.03,12,2011-11-21 10:51:00,18,4,4,3,443,11,Champion
17228.0,3177.24,13,2011-11-24 10:24:00,15,4,4,4,444,12,Champion
17229.0,318.76,2,2011-09-04 13:56:00,95,2,2,1,221,5,At risk
17230.0,9924.95,18,2011-03-20 16:12:00,263,2,4,4,244,10,Champion
17231.0,7197.04,25,2011-11-27 15:18:00,11,4,4,4,444,12,Champion
17232.0,421.52,2,2011-12-07 12:21:00,2,4,2,2,422,8,Mid-tire
17233.0,560.86,3,2011-11-04 14:06:00,34,3,2,2,322,7,Mid-tire
17234.0,149.89000000000001,1,2011-06-10 11:20:00,182,2,1,1,211,4,At risk
17235.0,1904.8799999999999,8,2011-11-14 15:51:00,24,4,4,3,443,11,Champion
17236.0,1929.26,12,2011-11-27 12:00:00,12,4,4,3,443,11,Champion
17237.0,1002.08,4,2011-11-28 15:02:00,10,4,3,3,433,10,Champion
17238.0,7782.6,32,2011-12-07 11:35:00,2,4,4,4,444,12,Champion
17239.0,1189.45,4,2011-01-31 09:41:00,312,2,3,3,233,8,Mid-tire
17240.0,130.6,1,2010-04-22 15:44:00,595,1,1,1,111,3,Lost
17241.0,2744.14,12,2010-11-19 13:01:00,384,1,4,4,144,9,Lost
17242.0,2889.28,5,2011-08-23 14:55:00,107,2,3,4,234,9,Lost
17243.0,20870.96,69,2011-12-08 13:26:00,0,4,4,4,444,12,Champion
17244.0,1826.04,5,2011-10-17 15:19:00,52,3,3,3,333,9,Lost
17245.0,371.63,2,2011-05-19 10:43:00,204,2,2,2,222,6,Mid-tire
17246.0,38.92,2,2010-06-11 12:36:00,546,1,2,1,121,4,At risk
17247.0,282.19,1,2011-11-24 15:21:00,14,4,1,1,411,6,New customer
17248.0,546.16,2,2011-08-11 13:34:00,119,2,2,2,222,6,Mid-tire
17249.0,68.03,1,2010-10-07 11:33:00,428,1,1,1,111,3,Lost
17250.0,384.52,2,2011-12-06 12:15:00,3,4,2,2,422,8,Mid-tire
17251.0,812.4300000000001,3,2010-12-12 11:06:00,362,2,2,2,222,6,Mid-tire
17252.0,353.86,2,2011-08-15 09:45:00,116,2,2,2,222,6,Mid-tire
17253.0,178.26,1,2011-11-21 12:59:00,17,4,1,1,411,6,New customer
17254.0,470.73,3,2011-12-05 12:46:00,4,4,2,2,422,8,Mid-tire
17255.0,799.13,4,2011-10-30 12:18:00,40,3,3,2,332,8,Mid-tire
17256.0,498.93,5,2011-08-24 13:30:00,106,2,3,2,232,7,Mid-tire
17257.0,192.73,2,2010-09-29 12:51:00,435,1,2,1,121,4,At risk
17258.0,417.3,2,2010-11-08 12:37:00,396,1,2,2,122,5,At risk
17259.0,1889.34,6,2011-07-14 15:01:00,147,2,3,3,233,8,Mid-tire
17260.0,120.95,1,2010-10-24 13:21:00,410,1,1,1,111,3,Lost
17261.0,230.44,1,2010-07-18 11:49:00,509,1,1,1,111,3,Lost
17262.0,2757.62,11,2011-10-18 12:56:00,51,3,4,4,344,11,Champion
17263.0,63.440000000000005,1,2011-05-15 14:32:00,207,2,1,1,211,4,At risk
17264.0,279.59,1,2010-10-11 12:52:00,423,1,1,1,111,3,Lost
17265.0,562.9,2,2011-07-24 10:49:00,138,2,2,2,222,6,Mid-tire
17266.0,517.73,5,2011-12-07 14:12:00,1,4,3,2,432,9,Lost
17267.0,317.62,2,2011-08-04 17:22:00,126,2,2,1,221,5,At risk
17268.0,1733.8899999999999,11,2011-08-24 10:06:00,107,2,4,3,243,9,Lost
17269.0,537.46,1,2010-11-19 11:12:00,385,1,1,2,112,4,At risk
17270.0,604.4,2,2010-08-27 14:09:00,468,1,2,2,122,5,At risk
17271.0,210.39,1,2009-12-03 13:49:00,735,1,1,1,111,3,Lost
17272.0,2148.63,4,2011-10-28 16:37:00,41,3,3,3,333,9,Lost
17273.0,141.12,1,2010-10-11 15:57:00,423,1,1,1,111,3,Lost
17274.0,577.38,2,2011-11-04 13:16:00,34,3,2,2,322,7,Mid-tire
17275.0,114.52,1,2010-11-21 13:26:00,382,1,1,1,111,3,Lost
17276.0,507.14,1,2010-11-02 16:20:00,401,1,1,2,112,4,At risk
17277.0,1065.3500000000001,2,2011-04-26 12:47:00,227,2,2,3,223,7,Mid-tire
17278.0,271.24,2,2011-04-12 13:10:00,240,2,2,1,221,5,At risk
17279.0,187.82999999999998,1,2011-10-13 11:58:00,57,3,1,1,311,5,At risk
17280.0,118.85999999999999,1,2010-09-27 16:46:00,437,1,1,1,111,3,Lost
17281.0,797.8499999999999,6,2010-11-30 18:05:00,373,2,3,2,232,7,Mid-tire
17282.0,2339.66,5,2011-08-01 14:29:00,129,2,3,4,234,9,Lost
17283.0,188.46,1,2010-11-26 11:53:00,378,2,1,1,211,4,At risk
17284.0,2563.7,7,2011-10-10 14:38:00,59,3,3,4,334,10,Champion
17285.0,420.84,2,2010-03-21 13:38:00,627,1,2,2,122,5,At risk
17286.0,395.48,3,2011-11-18 12:47:00,21,4,2,2,422,8,Mid-tire
17287.0,4111.96,21,2011-11-13 13:27:00,25,3,4,4,344,11,Champion
17288.0,2499.98,11,2011-11-30 16:09:00,8,4,4,4,444,12,Champion
17289.0,2079.39,9,2011-11-08 12:01:00,31,3,4,3,343,10,Champion
17290.0,1440.96,8,2011-12-06 12:38:00,3,4,4,3,443,11,Champion
17291.0,550.8000000000001,1,2011-02-04 13:04:00,307,2,1,2,212,5,At risk
17292.0,271.75,2,2010-08-24 17:14:00,471,1,2,1,121,4,At risk
17293.0,3774.23,17,2011-12-01 14:37:00,7,4,4,4,444,12,Champion
17294.0,467.78999999999996,2,2010-02-08 16:12:00,668,1,2,2,122,5,At risk
17295.0,556.95,3,2011-11-11 10:49:00,28,3,2,2,322,7,Mid-tire
17296.0,338.13,1,2009-12-09 14:01:00,729,1,1,1,111,3,Lost
